t,ax,ay,az,gx,gy,gz,lat,lon,speed,course,hacc,truth_lat,truth_lon,truth_speed,truth_course
3635.699,0.6333,-0.759,9.8927,-0.0108,-0.0371,0.0151,,,,,,52.4008788,-1.5941189,0.8805555556,101.278
3635.799,0.2763,-0.9937,9.7529,0.0071,-0.0344,0.0218,,,,,,52.4008783,-1.5941182,0.9361111111,104.802
3635.899,0.086,-0.8046,9.6867,0.0271,-0.039,0.0169,,,,,,52.4008784,-1.5941168,0.9972222222,92.57
3636,0.1007,-1.0317,9.7791,0.0353,-0.0242,-0.0099,,,,,,52.4008782,-1.5941156,1.083333333,93.275
3636.099,0.6187,-1.2488,10.073,-0.0093,-0.0602,0.028,,,,,,52.400878,-1.5941142,1.158333333,89.26
3636.2,0.8783,-1.0009,9.5751,-0.0149,-0.0664,0.0369,,,,,,52.400878,-1.5941125,1.252777778,89.69
3636.3,0.8559,-1.3826,9.7076,0.0106,-0.105,0.0528,,,,,,52.4008775,-1.5941112,1.341666667,96.073
3636.4,0.4745,-1.4835,10.1862,0.0209,-0.0919,0.0037,,,,,,52.4008771,-1.5941095,1.455555556,96.057
3636.5,1.7183,-1.7654,9.788,-0.0352,-0.1293,0.0039,,,,,,52.4008775,-1.5941072,1.575,91.485
3636.6,1.4148,-1.5994,9.6757,-0.0253,-0.165,0.0099,,,,,,52.4008777,-1.5941049,1.711111111,88.136
3636.699,1.1834,-1.5617,9.6635,-0.013,-0.1652,0.0001,,,,,,52.4008778,-1.5941024,1.838888889,89.726
3636.799,1.1989,-1.196,10.1427,0.0075,-0.1479,-0.0168,,,,,,52.4008775,-1.5940994,1.977777778,95.507
3636.9,1.343,-1.2162,10.1549,-0.0224,-0.1994,0.0042,,,,,,52.4008776,-1.5940964,2.077777778,94.138
3636.999,1.2647,-0.4795,10.073,-0.0078,-0.1094,-0.0726,,,,,,52.4008778,-1.5940934,2.161111111,91.945
3637.1,0.4668,-1.368,9.4067,0.0094,-0.1561,-0.0228,,,,,,52.4008775,-1.5940906,2.280555556,93.76
3637.199,1.0461,-1.7819,9.2588,0.0165,-0.254,0.0714,,,,,,52.4008774,-1.5940874,2.452777778,94.976
3637.299,1.1901,-2.212,9.7063,-0.0157,-0.2507,0.0778,,,,,,52.4008774,-1.5940841,2.549999722,93.016
3637.399,-0.8085,-1.7915,9.64,-0.0435,-0.2802,0.0783,,,,,,52.4008765,-1.5940811,2.625,99.968
3637.499,-0.1994,-1.5297,10.1704,0.0271,-0.308,0.0664,,,,,,52.4008769,-1.5940776,2.724999722,98.301
3637.599,0.2738,-1.8401,9.6462,0.0181,-0.3126,0.0021,,,,,,52.4008768,-1.5940729,2.827777778,99.351
3637.699,0.0923,-2.0195,10.0105,-0.0254,-0.3712,0.0324,,,,,,52.4008764,-1.5940693,2.902777778,99.386
3637.799,-0.2235,-1.6945,9.8263,-0.069,-0.3479,0.0261,,,,,,52.4008758,-1.5940654,2.972222222,101.812
3637.9,-0.0937,-2.3334,9.4637,0.023,-0.3897,0.0495,,,,,,52.4008751,-1.5940615,3.063888889,104.059
3637.999,-0.5844,-2.4868,10.4071,0.0622,-0.4323,0.0902,,,,,,52.4008737,-1.5940578,3.144444444,109.994
3638.099,-0.6922,-2.4126,10.0329,-0.1098,-0.4114,0.0212,,,,,,52.4008733,-1.5940537,3.194444444,107.711
3638.199,-1.1101,-1.2799,9.7216,-0.0789,-0.4539,0.0601,,,,,,52.4008723,-1.5940493,3.252777778,111.547
3638.3,-0.8532,-2.1999,10.0258,0.0084,-0.4818,0.0689,,,,,,52.4008709,-1.5940452,3.322222222,114.659
3638.4,-0.1211,-2.5683,9.5782,0.0063,-0.4825,0.0723,,,,,,52.4008696,-1.5940422,3.358333333,118.517
3638.499,-1.0574,-2.5057,9.7765,-0.0251,-0.5257,0.0609,,,,,,52.4008685,-1.5940375,3.388888889,118.556
3638.6,-0.7217,-2.0892,9.6184,-0.0241,-0.464,0.0268,,,,,,52.400867,-1.5940341,3.45,120.973
3638.7,-0.5849,-2.158,9.3232,-0.0413,-0.5296,0.0705,,,,,,52.4008651,-1.5940303,3.566666667,125.424
3638.8,-0.6751,-2.0632,10.0064,-0.0163,-0.606,0.1216,,,,,,52.400863,-1.594027,3.688888889,130.249
3638.899,-2.087,-1.9279,10.7455,-0.0515,-0.5525,0.1104,,,,,,52.400861,-1.5940235,3.802777778,132.241
3638.999,-1.3742,-1.1798,10.1256,-0.0579,-0.5603,0.1443,,,,,,52.4008588,-1.5940199,3.886111111,133.403
3639.1,-1.5114,-3.3818,10.5418,-0.0571,-0.5734,0.1223,,,,,,52.4008553,-1.5940171,4.008333333,142.867
3639.2,-2.3103,-1.7072,9.9889,-0.0497,-0.6227,0.0717,,,,,,52.4008531,-1.5940138,4.155555556,142.174
3639.3,-1.9551,-1.9647,9.9963,0.0697,-0.6467,0.0907,,,,,,52.40085,-1.5940106,4.25,144.331
3639.399,-0.6272,-2.532,9.517,0.0455,-0.6649,0.0999,,,,,,52.4008471,-1.5940083,4.338888889,149.83
3639.499,-1.9123,-0.8585,8.8956,-0.0557,-0.6076,0.1127,,,,,,52.4008441,-1.5940056,4.402777778,151.271
3639.6,-1.0799,-0.6844,9.5501,-0.0148,-0.5934,0.1092,,,,,,52.4008404,-1.5940034,4.486111111,156.08
3639.7,-1.6074,-1.0893,10.4859,-0.1168,-0.5212,-0.0338,,,,,,52.4008367,-1.5940017,4.483333333,161.365
3639.799,-0.3999,-0.7719,10.0561,-0.1387,-0.4547,-0.0345,,,,,,52.4008328,-1.5940002,4.45,165.661
3639.899,0.2935,0.9311,9.4271,-0.0314,-0.4075,0.0467,,,,,,52.4008289,-1.5939989,4.522222222,167.417
3639.999,0.0817,0.7192,8.9934,0.0332,-0.3381,0.0706,,,,,,52.4008248,-1.5939978,4.575,169.902
3640.1,-0.2256,-0.6138,9.9119,-0.0571,-0.2596,0.0797,,,,,,52.4008209,-1.5939967,4.613888889,171.175
3640.199,-0.3536,-0.3515,9.683,-0.0772,-0.2375,0.0395,,,,,,52.4008168,-1.5939958,4.625,172.293
3640.3,0.122,-0.0828,9.4887,0.0866,-0.1983,0.0376,,,,,,52.4008127,-1.5939952,4.630555556,174.703
3640.4,0.7,-0.3238,9.8733,0.0882,-0.1519,0.0334,,,,,,52.4008085,-1.5939946,4.647222222,175.123
3640.5,0.3838,-0.1014,9.7976,-0.0853,-0.1016,0.0533,,,,,,52.4008045,-1.593994,4.666666667,175.303
3640.6,0.1802,0.1093,9.6179,-0.0505,-0.0944,0.0571,,,,,,52.4008002,-1.5939935,4.691666667,176.339
3640.7,0.291,-1.191,9.8255,-0.0498,-0.0635,0.0235,,,,,,52.4007962,-1.5939929,4.733333333,176.156
3640.8,0.5963,-0.3603,9.6015,-0.0882,-0.059,0.0008,,,,,,52.4007918,-1.5939925,4.752777778,177.257
3640.899,0.3128,0.6491,9.8451,0.0732,-0.0108,-0.0011,,,,,,52.4007877,-1.593992,4.8,177.087
3640.999,1.0558,-0.208,10.1967,0.0937,-0.011,0.0338,,,,,,52.4007833,-1.5939916,4.844444444,177.425
3641.099,0.8356,0.1896,9.3478,-0.0503,0.0056,0.0687,,,,,,52.4007791,-1.5939915,4.888888889,178.93
3641.2,0.089,-0.0259,9.753,-0.0621,-0.0136,0.0698,,,,,,52.4007749,-1.5939909,4.913888889,176.642
3641.299,0.1287,-0.824,9.6141,-0.0199,-0.0113,0.0479,,,,,,52.4007704,-1.5939904,4.969444444,176.662
3641.399,0.7737,-0.1886,10.1551,0.0652,0.0158,0.0336,,,,,,52.4007663,-1.5939902,4.980555556,178.255
3641.499,0.7563,-0.1505,10.3058,-0.0175,0.0071,0.0633,,,,,,52.4007618,-1.5939898,5.011111111,177.243
3641.6,0.654,-0.6797,9.8197,-0.0531,0.0273,-0.0045,,,,,,52.4007574,-1.5939894,5.052777778,177.047
3641.7,0.2192,0.0624,9.3852,0.0617,0.0045,0.0363,,,,,,52.4007528,-1.593989,5.086111111,177.525
3641.8,0.5956,0.4039,9.5233,0.0769,0.0196,-0.0116,,,,,,52.4007485,-1.5939886,5.111111111,177.504
3641.899,1.1327,-0.9362,9.9955,-0.1003,0.0173,0.0525,,,,,,52.400744,-1.5939881,5.155555556,177.221
3641.999,0.2348,-0.5047,10.0238,-0.0543,-0.0134,0.0512,,,,,,52.4007394,-1.5939877,5.186111111,177.379
3642.1,0.3647,-0.2873,10.0641,-0.0124,0.0264,0.0067,,,,,,52.4007347,-1.5939873,5.205555556,177.664
3642.199,0.2485,-0.7053,9.8627,-0.0521,0.0303,0.0197,,,,,,52.4007301,-1.593987,5.261111111,177.4
3642.3,0.0061,-0.2413,10.0841,0.0865,0.008,-0.0011,,,,,,52.4007255,-1.5939865,5.3,176.911
3642.4,0.5678,-0.8422,10.308,0.133,-0.0007,0.017,,,,,,52.4007208,-1.5939862,5.302777778,177.628
3642.5,0.2682,-0.4923,10.2084,-0.0151,0.0454,-0.0016,,,,,,52.4007162,-1.5939857,5.330555556,176.775
3642.599,0.3594,0.0404,10.0843,-0.0124,0.0093,0.0256,,,,,,52.4007117,-1.5939853,5.333333333,177.353
3642.699,0.4353,-0.2114,10.1042,-0.0487,0.0028,0.0243,,,,,,52.400707,-1.5939848,5.377777778,176.579
3642.799,0.4851,-0.536,9.6327,-0.0125,-0.001,-0.0153,,,,,,52.4007023,-1.5939843,5.411111111,177.018
3642.9,0.1801,0.6986,9.2495,0.0732,-0.0247,-0.0069,,,,,,52.4006974,-1.5939837,5.427777778,176.34
3642.999,0.5672,1.0494,10.1972,-0.0453,-0.0361,0.016,,,,,,52.4006926,-1.5939834,5.427777778,177.865
3643.099,0.5397,0.5792,9.6255,-0.1053,0.0093,-0.0214,,,,,,52.4006878,-1.5939829,5.461111111,176.548
3643.199,0.5377,0.9941,9.1706,0.1388,-0.0508,0.0536,,,,,,52.4006829,-1.5939825,5.472222222,177.872
3643.3,0.2702,0.3788,9.7401,0.1489,-0.0343,0.0213,,,,,,52.4006783,-1.593982,5.458333333,176.607
3643.4,-0.1581,0.7573,9.9932,-0.0341,-0.02,0.0085,,,,,,52.4006734,-1.5939815,5.469444444,177.359
3643.5,-0.1466,0.684,10.0624,0.0019,-0.0175,0.0031,,,,,,52.4006685,-1.593981,5.430555556,177.025
3643.6,0.3608,0.4266,10.2024,-0.0726,0.0048,-0.0186,,,,,,52.4006639,-1.5939808,5.419444444,178.157
3643.7,0.244,0.1926,9.5674,-0.0326,-0.0139,0.0111,,,,,,52.4006589,-1.5939801,5.416666667,176.216
3643.8,0.0659,0.1529,9.9153,-0.0191,-0.0136,-0.0271,,,,,,52.4006542,-1.5939798,5.4,177.6
3643.899,0.1741,0.3472,9.8496,0.0077,0.0299,-0.0165,,,,,,52.4006495,-1.5939792,5.394444444,176.952
3644,0.8298,-0.1204,8.9733,-0.03,0.0145,0.0236,52.400642,-1.593956,1.477777778,179.26,3,52.4006446,-1.5939788,5.380555556,177.633
3644.099,0.4308,1.6162,9.9891,-0.01,-0.0615,0.0066,,,,,,52.4006401,-1.5939785,5.313888889,178.089
3644.199,1.3178,-0.2164,9.8472,-0.0367,-0.1039,0.0212,,,,,,52.4006352,-1.593978,5.366666667,176.834
3644.3,-0.2136,0.5844,9.846,-0.0826,-0.0185,-0.021,,,,,,52.4006306,-1.5939776,5.325,177.76
3644.4,0.2174,0.4653,9.4558,0.0572,0.0108,0.0046,,,,,,52.400626,-1.5939774,5.316666667,178.229
3644.5,-0.8867,0.857,10.4571,0.0924,-0.0949,0.0529,,,,,,52.4006214,-1.5939769,5.3,177.404
3644.599,0.6379,-0.0319,10.2121,-0.0472,-0.0417,0.0311,,,,,,52.4006166,-1.5939765,5.283333333,177.194
3644.699,-0.4734,0.2358,10.1901,-0.05,0.0229,-0.002,,,,,,52.400612,-1.5939761,5.263888889,177.677
3644.799,0.4887,0.4039,9.812,0.0206,-0.0255,0.0224,,,,,,52.4006073,-1.5939759,5.247222222,178.336
3644.899,0.2002,0.2287,9.9801,0.0182,-0.0162,0.0064,,,,,,52.4006027,-1.5939756,5.244444444,178.214
3645,0.9484,1.8496,9.741,0.0458,0.0105,0.0683,,,,,,52.4005981,-1.5939752,5.244444444,178.113
3645.1,0.7327,0.4246,10.3173,-0.0667,0.0649,0.0191,,,,,,52.4005936,-1.593975,5.227777778,178.442
3645.199,-1.1606,0.446,9.8004,-0.0824,-0.093,0.0339,,,,,,52.4005892,-1.5939746,5.208333333,178.04
3645.299,0.3603,1.0775,9.8431,0.0572,-0.0798,0.0231,,,,,,52.4005847,-1.5939742,5.177777778,177.869
3645.4,0.6276,-0.7563,10.2392,0.0107,-0.013,0.0087,,,,,,52.4005802,-1.593974,5.183333333,178.819
3645.5,-0.0727,-0.3649,10.832,0.0782,0.0435,-0.0227,,,,,,52.4005757,-1.5939737,5.144444444,178.377
3645.599,0.6689,0.8155,9.6057,0.0838,0.0064,0.0663,,,,,,52.4005711,-1.5939733,5.141666667,178.167
3645.7,0.7112,0.3336,9.1915,0.0112,-0.0043,-0.0222,,,,,,52.4005667,-1.5939731,5.116666667,178.413
3645.799,0.2031,0.0876,9.7065,-0.0356,-0.0149,-0.0482,,,,,,52.4005621,-1.5939728,5.111111111,178.103
3645.9,0.519,1.2538,9.8531,-0.0095,-0.0415,-0.0016,,,,,,52.4005576,-1.5939726,5.069444444,178.684
3646,0.25,0.3055,9.7948,-0.0038,-0.013,0.0092,,,,,,52.400553,-1.5939723,5.061111111,178.157
3646.099,-0.4152,0.3137,9.8402,-0.0208,0.0059,-0.0364,,,,,,52.4005486,-1.593972,5.036111111,178.368
3646.2,-0.0788,0.1908,9.7729,-0.0202,-0.0165,-0.0248,,,,,,52.4005441,-1.5939717,5.025,178.191
3646.299,0.272,0.7126,9.9002,-0.0726,0.0073,-0.0314,,,,,,52.4005397,-1.5939715,5.005555556,178.168
3646.4,0.3999,0.3796,9.6972,-0.0478,-0.0254,-0.0057,,,,,,52.4005352,-1.5939713,4.980555556,178.523
3646.5,0.5025,0.8077,9.9331,-0.0049,-0.0428,0.0261,,,,,,52.4005308,-1.5939711,4.969444444,178.55
3646.599,0.452,0.1706,9.7438,-0.0081,-0.0075,-0.0009,,,,,,52.4005263,-1.5939708,4.961111111,178.273
3646.699,0.1375,0.8413,9.6589,0.0422,-0.0084,0.023,,,,,,52.400522,-1.5939705,4.95,178.309
3646.799,0.2007,0.7699,10.1865,0.0387,-0.0313,0.0059,,,,,,52.4005176,-1.5939703,4.922222222,178.74
3646.9,-0.1501,0.4491,9.9029,-0.0178,-0.0094,-0.0009,,,,,,52.4005132,-1.59397,4.930555556,177.821
3647,0.0665,0.2699,9.743,0.0182,-0.0283,0.0206,,,,,,52.4005087,-1.5939699,4.916666667,179.592
3647.1,-0.0167,0.0516,9.8083,-0.0163,-0.019,0.0029,,,,,,52.4005045,-1.5939696,4.894444444,178.272
3647.199,0.1068,0.8479,10.0006,-0.0171,-0.0103,0.0019,,,,,,52.4005002,-1.5939694,4.875,178.799
3647.299,0.06,0.3451,9.7236,-0.0005,-0.0069,0.0103,,,,,,52.4004958,-1.5939692,4.863888889,179.05
3647.399,0.4813,0.3235,9.7626,-0.0042,-0.0202,0.008,,,,,,52.4004915,-1.5939691,4.838888889,179.023
3647.499,0.0713,0.3723,9.8162,0.0003,-0.0517,0.0282,,,,,,52.4004873,-1.5939689,4.830555556,178.879
3647.599,0.5142,0.7108,10.118,0.031,-0.0069,-0.0154,,,,,,52.400483,-1.5939687,4.802777778,178.767
3647.7,0.2498,0.2033,9.8051,-0.0148,-0.0093,-0.0127,,,,,,52.4004788,-1.5939686,4.791666667,179.326
3647.799,0.1426,0.618,9.8367,0.0075,-0.0361,0.0104,,,,,,52.4004746,-1.5939684,4.766666667,178.843
3647.9,0.0673,0.4375,10.0092,0.0113,-0.0251,0.026,,,,,,52.4004704,-1.5939683,4.75,179.42
3647.999,0.2976,0.8566,9.8268,0.0036,-0.0307,0.0374,,,,,,52.4004662,-1.5939682,4.736111111,179.159
3648.099,-0.1132,0.2641,9.803,-0.0061,-0.0109,-0.0016,,,,,,52.4004619,-1.5939682,4.719444444,179.883
3648.2,0.2067,0.4878,9.7019,-0.023,-0.0361,0.0054,,,,,,52.4004578,-1.5939681,4.702777778,180.039
3648.299,0.0992,0.7901,10.1684,-0.0156,-0.0253,-0.0038,,,,,,52.4004536,-1.593968,4.672222222,179.508
3648.399,0.2485,0.6935,9.9342,0.009,-0.0442,0.0329,,,,,,52.4004494,-1.593968,4.652777778,180.275
3648.499,-0.2712,0.7169,10.003,-0.0093,-0.0084,-0.0137,,,,,,52.4004454,-1.5939679,4.619444444,179.694
3648.599,-0.4479,0.5202,9.8445,0.0067,-0.0382,0.0113,,,,,,52.4004413,-1.5939679,4.580555556,180.175
3648.7,-0.0521,0.2723,9.7018,0.0119,-0.0138,0.0059,,,,,,52.4004373,-1.5939679,4.558333333,180.115
3648.8,0.156,0.5366,9.6808,0.0013,-0.0117,0.0064,,,,,,52.4004332,-1.593968,4.527777778,181.539
3648.9,-0.0269,0.5703,10.126,-0.0029,-0.0331,0.0348,,,,,,52.4004292,-1.5939681,4.505555556,181.113
3648.999,0.2382,0.3719,9.7235,0.0235,-0.0265,0.0387,,,,,,52.4004253,-1.5939681,4.480555556,180.485
3649.099,-0.2463,-0.3388,9.8254,0.0137,-0.0182,-0.0056,,,,,,52.4004213,-1.5939682,4.497222222,180.613
3649.199,0.1314,0.1293,10.0631,-0.0201,-0.0257,0.0055,,,,,,52.4004175,-1.5939684,4.488888889,182.223
3649.299,0.1045,0.2084,10.0478,-0.0145,-0.019,-0.0228,,,,,,52.4004136,-1.5939685,4.477777778,181.341
3649.4,0.5035,0.2369,9.841,-0.0246,-0.0376,-0.0166,,,,,,52.4004095,-1.5939686,4.491666667,181.114
3649.5,0.363,0.265,9.5374,-0.0267,-0.0192,-0.0037,,,,,,52.4004054,-1.5939688,4.502777778,182.088
3649.599,0.1469,0.125,9.7462,0.0119,-0.0358,0.0156,,,,,,52.4004014,-1.593969,4.505555556,182.768
3649.7,-0.1199,0.3096,10.0507,0.0247,-0.0303,-0.0052,,,,,,52.4003972,-1.5939689,4.511111111,180.833
3649.8,0.1195,0.2143,9.9044,0.0299,-0.027,-0.0293,,,,,,52.4003931,-1.5939693,4.530555556,182.935
3649.9,0.1905,-0.06,9.6161,0.0015,-0.0325,-0.0215,,,,,,52.400389,-1.5939695,4.533333333,182.821
3650,-0.0583,0.1638,9.9451,-0.0279,-0.0304,-0.0209,,,,,,52.4003849,-1.5939698,4.538888889,183.165
3650.099,0.191,-0.1574,9.8622,0.0033,-0.0368,-0.0309,,,,,,52.4003811,-1.5939702,4.552777778,184.006
3650.2,0.3885,0.2808,9.7881,0.0232,-0.0379,0.0149,,,,,,52.400377,-1.5939706,4.575,183.942
3650.3,0.0292,-0.0073,9.9174,0.0252,-0.0382,0.0062,,,,,,52.400373,-1.5939709,4.572222222,183.775
3650.399,0.1039,-0.1063,10.3389,-0.0409,-0.0138,0.0008,,,,,,52.4003689,-1.5939712,4.569444444,183.434
3650.5,0.21,0.0756,10.175,-0.0174,-0.039,-0.0217,,,,,,52.4003648,-1.5939716,4.6,183.447
3650.6,0.337,0.1418,9.5108,0.0011,-0.024,-0.0268,,,,,,52.4003608,-1.593972,4.613888889,184.412
3650.7,0.1818,0.2123,9.8401,0.0021,-0.0144,-0.0077,,,,,,52.4003565,-1.5939724,4.622222222,183.928
3650.8,0.0935,0.7103,10.1655,-0.0265,-0.0193,-0.0374,,,,,,52.4003524,-1.5939728,4.630555556,183.655
3650.9,0.2201,-0.5619,9.8835,0.0372,-0.0258,-0.0387,,,,,,52.4003484,-1.5939732,4.661111111,183.739
3651,0.2771,0.0178,9.6426,-0.0668,-0.011,-0.0303,,,,,,52.4003443,-1.5939738,4.661111111,185.101
3651.099,0.2386,-0.1539,9.8478,-0.0343,-0.0278,0.0022,,,,,,52.40034,-1.5939741,4.663888889,183.843
3651.2,-0.2045,0.1692,10.0454,0.0361,0.0002,-0.0336,,,,,,52.4003359,-1.5939745,4.669444444,183.344
3651.299,0.1262,-0.2699,10.2785,0.046,-0.0054,-0.0394,,,,,,52.4003318,-1.593975,4.688888889,184.644
3651.399,0.192,0.4183,10.0512,-0.0326,-0.0178,-0.0348,,,,,,52.4003276,-1.5939756,4.691666667,185.042
3651.5,0.4626,0.5858,9.9222,-0.0637,-0.0005,-0.0264,,,,,,52.4003235,-1.5939761,4.708333333,184.719
3651.6,0.3733,0.0685,9.6586,0.0724,-0.0098,0.0071,,,,,,52.4003192,-1.5939764,4.725,183.539
3651.699,0.1589,0.3612,9.7261,0.109,-0.0054,-0.0057,,,,,,52.400315,-1.5939769,4.730555556,184.68
3651.799,0.197,-0.2915,9.8876,-0.0401,-0.0315,0.0031,,,,,,52.4003109,-1.5939774,4.738888889,184.426
3651.9,0.2057,-0.2129,9.4538,-0.0683,-0.0208,-0.0079,,,,,,52.4003067,-1.5939778,4.741666667,184.122
3651.999,-0.0412,0.2316,9.793,0.092,-0.0006,-0.0379,,,,,,52.4003023,-1.5939784,4.755555556,184.551
3652.1,0.6311,0.3071,10.0458,0.0608,0.0145,-0.0402,,,,,,52.4002983,-1.5939788,4.761111111,184.421
3652.199,0.6334,-0.2112,10.085,-0.0524,-0.0037,-0.0234,,,,,,52.400294,-1.5939793,4.772222222,184.287
3652.299,0.3465,0.1667,9.9612,-0.0639,0.0179,-0.0291,,,,,,52.4002898,-1.5939798,4.791666667,184.414
3652.4,0.5502,0.6684,9.5933,0.0745,0.0357,0.0032,,,,,,52.4002855,-1.5939802,4.808333333,183.841
3652.5,0.7483,-0.4772,9.7908,0.0992,0.0416,-0.0149,,,,,,52.4002812,-1.5939808,4.813888889,185.009
3652.599,0.5435,0.2651,9.9667,-0.0713,0.0695,-0.036,,,,,,52.4002769,-1.593981,4.836111111,182.579
3652.699,0.2856,0.7567,9.7057,-0.0719,0.0398,-0.0124,,,,,,52.4002726,-1.5939815,4.838888889,183.961
3652.8,0.4607,0.4376,9.6516,0.0658,0.0561,-0.0068,,,,,,52.4002684,-1.5939817,4.863888889,182.621
3652.9,0.5949,0.186,9.8441,0.0697,0.0637,-0.0302,,,,,,52.400264,-1.593982,4.869444444,182.151
3652.999,0.4751,-0.2494,9.7491,-0.1105,0.0613,-0.0292,52.40025,-1.593979,1.380555556,183.98,3,52.4002596,-1.5939823,4.891666667,182.731
3653.1,0.6807,0.8317,9.8042,-0.0821,0.0716,-0.042,,,,,,52.4002553,-1.5939824,4.888888889,181.62
3653.2,0.2868,0.6957,9.6342,0.0506,0.0511,-0.0119,,,,,,52.400251,-1.5939824,4.905555556,180.576
3653.299,0.5316,-0.0655,10.0963,0.033,0.0542,-0.0097,,,,,,52.4002466,-1.5939825,4.916666667,180.855
3653.399,0.184,-0.3455,9.8189,-0.0188,0.098,-0.0375,,,,,,52.4002422,-1.5939826,4.927777778,181.409
3653.5,0.7805,0.6447,9.7129,-0.0228,0.0626,-0.0053,,,,,,52.4002378,-1.5939825,4.916666667,179.914
3653.6,0.5633,0.052,9.9763,0.0278,0.0538,-0.0106,,,,,,52.4002334,-1.5939825,4.919444444,179.884
3653.7,0.7419,-0.0556,10.1265,0.024,0.066,-0.0303,,,,,,52.4002291,-1.5939823,4.925,179.132
3653.8,0.3228,-0.1734,9.9525,0.0135,0.0768,-0.0296,,,,,,52.4002247,-1.5939822,4.925,179.078
3653.899,0.236,0.2886,10.1266,0.0268,0.0216,0.0215,,,,,,52.4002204,-1.593982,4.925,178.954
3654,0.1346,-0.1488,10.273,0.112,0.0467,0.0083,,,,,,52.4002161,-1.5939815,4.922222222,177.089
3654.099,0.011,-0.2745,10.3233,-0.0931,0.0427,-0.0187,,,,,,52.4002116,-1.5939813,4.919444444,178.275
3654.199,0.3268,0.9435,9.5683,-0.1262,0.05,-0.019,,,,,,52.4002073,-1.593981,4.908333333,177.614
3654.3,-0.0334,0.4194,9.939,0.0869,0.0263,-0.0071,,,,,,52.4002029,-1.5939806,4.897222222,177.755
3654.399,0.0361,0.3213,10.1525,0.0793,0.0054,0.0017,,,,,,52.4001986,-1.5939802,4.905555556,177.111
3654.499,0.0055,0.282,9.521,-0.0871,0.0258,0.0036,,,,,,52.4001942,-1.5939798,4.897222222,177.182
3654.6,-0.2993,0.516,9.6974,-0.0982,-0.0015,-0.0057,,,,,,52.40019,-1.5939792,4.888888889,175.891
3654.699,0.1042,0.4542,9.5918,0.0367,-0.0209,-0.0045,,,,,,52.4001856,-1.5939789,4.875,176.905
3654.799,0.3578,0.1648,9.7924,0.0356,0.0081,-0.0171,,,,,,52.4001812,-1.5939785,4.872222222,177.055
3654.9,0.5831,0.2211,9.5971,-0.0194,-0.0301,0.0304,,,,,,52.4001771,-1.5939781,4.861111111,176.578
3654.999,0.0111,0.3951,9.455,-0.0272,-0.0037,-0.0029,,,,,,52.4001726,-1.5939776,4.877777778,176.616
3655.099,-0.1455,0.2442,10.2848,-0.0017,-0.0013,0.0083,,,,,,52.4001683,-1.5939771,4.861111111,176.482
3655.2,0.4037,-0.2815,9.9301,-0.0093,0.0204,-0.0115,,,,,,52.4001639,-1.5939766,4.888888889,176.274
3655.3,0.0954,-0.1185,9.7224,0.0417,-0.0155,0.0101,,,,,,52.4001595,-1.5939763,4.891666667,177.529
3655.4,0.6009,-0.0297,10.0009,0.0423,0.0137,0.0039,,,,,,52.4001552,-1.5939758,4.905555556,176.761
3655.5,0.2394,-0.1109,10.3381,-0.0482,-0.0281,0.0269,,,,,,52.4001508,-1.5939754,4.913888889,176.751
3655.6,0.0176,-0.1774,9.8881,-0.0355,0.0118,0.0038,,,,,,52.4001464,-1.593975,4.952777778,176.837
3655.7,0.3197,0.1654,9.5007,0.0577,-0.0055,0.0056,,,,,,52.4001419,-1.5939747,4.944444444,177.92
3655.799,0.1268,0.1282,10.1454,0.0372,0.0053,-0.0156,,,,,,52.4001376,-1.5939742,4.972222222,176.572
3655.899,0.0777,-0.5863,10.1224,-0.0661,-0.0143,0.0235,,,,,,52.4001332,-1.5939738,4.997222222,176.666
3656,-0.0217,-0.0253,9.4947,-0.061,-0.0161,0.0191,,,,,,52.4001287,-1.5939734,5.013888889,176.844
3656.099,0.0155,0.2712,10.1084,0.0987,-0.0366,0.0287,,,,,,52.4001241,-1.593973,5.022222222,177.373
3656.2,-0.308,0.1382,10.0496,0.0979,-0.0096,0.018,,,,,,52.4001196,-1.5939727,5.058333333,177.946
3656.3,0.0472,-0.3837,9.3747,-0.0465,-0.027,0.0248,,,,,,52.4001153,-1.5939721,5.080555556,176.272
3656.4,0.1671,0.0353,9.8135,-0.0008,-0.022,0.0033,,,,,,52.4001106,-1.5939718,5.1,177.597
3656.5,0.3638,-0.4356,9.9156,-0.0113,-0.0314,0.0197,,,,,,52.4001061,-1.5939715,5.15,177.828
3656.6,-0.1772,0.0315,9.9207,-0.0439,-0.0405,0.0156,,,,,,52.4001014,-1.5939712,5.180555556,178.402
3656.699,-0.171,-0.3202,10.0347,0.0157,-0.0216,-0.0025,,,,,,52.4000969,-1.5939711,5.219444444,179.057
3656.8,0.0513,-0.5076,10.1866,-0.0261,-0.0327,-0.006,,,,,,52.4000922,-1.5939708,5.25,178.24
3656.899,0.0621,-0.1276,10.113,0.0074,-0.0531,0.0118,,,,,,52.4000876,-1.5939705,5.277777778,177.787
3657,-0.0861,0.0843,10.0241,0.0124,-0.0547,-0.0178,,,,,,52.4000829,-1.5939703,5.294444444,178.872
3657.1,0.0879,-0.0372,9.9133,0.0305,-0.0352,0.0073,,,,,,52.4000781,-1.59397,5.294444444,178.314
3657.2,0.4508,-0.0402,9.9621,-0.0536,-0.0512,0.0203,,,,,,52.4000735,-1.5939699,5.283333333,179.635
